Fecha,Recurso,Código Agente,Combustible,Consumo Combustible (MBTU),Version
2020-01-08,PAIPA 1,HIMG,CARBON,11365.86246,TX5
2020-01-08,PAIPA 2,HIMG,CARBON,21357.0005,TX5
2020-01-08,PAIPA 3,HIMG,CARBON,17969.76868,TX5
2020-01-08,PAIPA 4,SOCG,CARBON,36735.22401,TX5
2020-01-08,PROELECTRICA 1,PRIG,GAS,9903,TX5
2020-01-08,TASAJERO 1,TRMG,CARBON,13371.95858,TX5
2020-01-08,TASAJERO 2,TERG,CARBON,37245.17405,TX5
2020-01-08,TEBSAB,TBSG,GAS NI,0,TX5
2020-01-08,TEBSAB,TBSG,GAS,95741.0937,TX5
2020-01-08,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-08,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-08,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-08,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-08,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-08,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-08,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-08,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-08,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-08,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-08,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-08,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-08,TERMONORTE,TMNG,GAS,0,TX5
2020-01-08,TERMONORTE,TMNG,ACPM,0,TX5
2020-01-08,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-08,TERMOSIERRAB,EPMG,GAS,36761.069,TX5
2020-01-08,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-08,TERMOVALLE 1,TMVG,GAS,22798.52,TX5
2020-01-08,TERMOYOPAL 2,TYPG,GAS,9671.02,TX5
2020-01-08,ZIPAEMG 2,ENDG,CARBON,12483.75746,TX5
2020-01-08,ZIPAEMG 4,ENDG,CARBON,17113.73746,TX5
2020-01-08,ZIPAEMG 5,ENDG,CARBON,17044.25064,TX5
2020-01-09,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-01-09,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-09,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-09,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-09,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-09,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-09,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-09,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-09,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-09,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-09,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-09,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-09,FLORES 1,TMFG,GAS NI,0,TX5
2020-01-09,FLORES 1,TMFG,GAS,0,TX5
2020-01-09,FLORES 4B,TMFG,GAS,0,TX5
2020-01-09,FLORES 4B,TMFG,GAS NI,0,TX5
2020-01-09,GECELCA 3,GECG,CARBON,38418.84,TX5
2020-01-09,GECELCA 32,GECG,CARBON,62374.11,TX5
2020-01-09,GUAJIRA 1,GECG,GAS,6729.29,TX5
2020-01-09,GUAJIRA 1,GECG,CARBON,26620.55,TX5
2020-01-09,GUAJIRA 2,GECG,GAS,6085.32,TX5
2020-01-09,GUAJIRA 2,GECG,CARBON,25020.76,TX5
2020-01-09,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-09,PAIPA 1,HIMG,CARBON,11398.83465,TX5
2020-01-09,PAIPA 2,HIMG,CARBON,21433.56397,TX5
2020-01-09,PAIPA 3,HIMG,CARBON,18002.8318,TX5
2020-01-09,PAIPA 4,SOCG,CARBON,36711.93541,TX5
2020-01-09,PROELECTRICA 1,PRIG,GAS,9413,TX5
2020-01-09,TASAJERO 1,TRMG,CARBON,13412.68687,TX5
2020-01-09,TASAJERO 2,TERG,CARBON,38095.41514,TX5
2020-01-09,TEBSAB,TBSG,GAS,93815.3334,TX5
2020-01-09,TEBSAB,TBSG,GAS NI,322.08,TX5
2020-01-09,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-09,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-09,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-09,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-09,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-09,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-09,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-09,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-09,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-09,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-09,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-09,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-09,TERMONORTE,TMNG,GAS,0,TX5
2020-01-09,TERMONORTE,TMNG,ACPM,0,TX5
2020-01-09,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-09,TERMOSIERRAB,EPMG,GAS,35791.068,TX5
2020-01-09,TERMOVALLE 1,TMVG,GAS,25635.06,TX5
2020-01-09,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-09,TERMOYOPAL 2,TYPG,GAS,9661,TX5
2020-01-09,ZIPAEMG 2,ENDG,CARBON,12149.50493,TX5
2020-01-09,ZIPAEMG 4,ENDG,CARBON,19268.90059,TX5
2020-01-09,ZIPAEMG 5,ENDG,CARBON,17240.94398,TX5
2020-01-10,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-10,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-01-10,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-10,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-10,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-10,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-10,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-10,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-10,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-10,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-10,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-10,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-10,FLORES 1,TMFG,GAS NI,0,TX5
2020-01-10,FLORES 1,TMFG,GAS,0,TX5
2020-01-10,FLORES 4B,TMFG,GAS,0,TX5
2020-01-10,FLORES 4B,TMFG,GAS NI,0,TX5
2020-01-10,GECELCA 3,GECG,CARBON,37741.55,TX5
2020-01-10,GECELCA 32,GECG,CARBON,57221.98,TX5
2020-01-10,GUAJIRA 1,GECG,CARBON,24340.06,TX5
2020-01-10,GUAJIRA 1,GECG,GAS,7406.37,TX5
2020-01-10,GUAJIRA 2,GECG,CARBON,13703.24,TX5
2020-01-10,GUAJIRA 2,GECG,GAS,384.2,TX5
2020-01-10,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-10,PAIPA 1,HIMG,CARBON,11349.08347,TX5
2020-01-10,PAIPA 2,HIMG,CARBON,21558.01466,TX5
2020-01-10,PAIPA 3,HIMG,CARBON,18010.66796,TX5
2020-01-10,PAIPA 4,SOCG,CARBON,36693.78885,TX5
2020-01-10,PROELECTRICA 1,PRIG,GAS,17127,TX5
2020-01-10,TASAJERO 1,TRMG,CARBON,10861.61343,TX5
2020-01-10,TASAJERO 2,TERG,CARBON,35210.98886,TX5
2020-01-10,TEBSAB,TBSG,GAS NI,0,TX5
2020-01-10,TEBSAB,TBSG,GAS,95802.002,TX5
2020-01-10,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-10,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-10,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-10,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-10,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-10,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-10,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-10,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-10,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-10,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-10,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-10,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-10,TERMONORTE,TMNG,GAS,0,TX5
2020-01-10,TERMONORTE,TMNG,ACPM,0,TX5
2020-01-10,TERMOSIERRAB,EPMG,GAS,36489.38,TX5
2020-01-10,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-10,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-10,TERMOVALLE 1,TMVG,GAS,0,TX5
2020-01-10,TERMOYOPAL 2,TYPG,GAS,9654.24,TX5
2020-01-10,ZIPAEMG 2,ENDG,CARBON,5762.763447,TX5
2020-01-10,ZIPAEMG 3,ENDG,CARBON,4431.105931,TX5
2020-01-10,ZIPAEMG 4,ENDG,CARBON,18835.02039,TX5
2020-01-10,ZIPAEMG 5,ENDG,CARBON,16974.44311,TX5
2020-01-11,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-11,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-01-11,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-11,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-11,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-11,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-11,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-11,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-11,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-11,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-11,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-11,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-11,FLORES 1,TMFG,GAS,0,TX5
2020-01-11,FLORES 1,TMFG,GAS NI,0,TX5
2020-01-11,FLORES 4B,TMFG,GAS NI,0,TX5
2020-01-11,FLORES 4B,TMFG,GAS,35922,TX5
2020-01-11,GECELCA 3,GECG,CARBON,42651.49,TX5
2020-01-11,GECELCA 32,GECG,CARBON,61226.09,TX5
2020-01-11,GUAJIRA 1,GECG,GAS,8584.2,TX5
2020-01-11,GUAJIRA 1,GECG,CARBON,25540.12,TX5
2020-01-11,GUAJIRA 2,GECG,GAS,0,TX5
2020-01-11,GUAJIRA 2,GECG,CARBON,0,TX5
2020-01-11,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-11,PAIPA 1,HIMG,CARBON,10928.06052,TX5
2020-01-11,PAIPA 2,HIMG,CARBON,20376.11872,TX5
2020-01-11,PAIPA 3,HIMG,CARBON,17291.39055,TX5
2020-01-11,PAIPA 4,SOCG,CARBON,36724.89832,TX5
2020-01-11,PROELECTRICA 1,PRIG,GAS,1077.001,TX5
2020-01-11,TASAJERO 1,TRMG,CARBON,13382.27278,TX5
2020-01-11,TASAJERO 2,TERG,CARBON,37974.01853,TX5
2020-01-11,TEBSAB,TBSG,GAS NI,0,TX5
2020-01-11,TEBSAB,TBSG,GAS,75099.7179,TX5
2020-01-11,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-11,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-11,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-11,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-11,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-11,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-11,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-11,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-11,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-11,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-11,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-11,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-11,TERMONORTE,TMNG,ACPM,0,TX5
2020-01-11,TERMONORTE,TMNG,GAS,0,TX5
2020-01-11,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-11,TERMOSIERRAB,EPMG,GAS,36503.257,TX5
2020-01-11,TERMOVALLE 1,TMVG,GAS,36220.87,TX5
2020-01-11,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-11,TERMOYOPAL 2,TYPG,GAS,9696.37,TX5
2020-01-11,ZIPAEMG 2,ENDG,CARBON,6033.113471,TX5
2020-01-11,ZIPAEMG 3,ENDG,CARBON,12836.92793,TX5
2020-01-11,ZIPAEMG 4,ENDG,CARBON,0.163811,TX5
2020-01-11,ZIPAEMG 5,ENDG,CARBON,17185.97286,TX5
2020-01-12,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-12,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-12,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-01-12,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-12,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-12,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-12,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-12,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-12,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-12,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-12,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-12,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-12,FLORES 1,TMFG,GAS NI,0,TX5
2020-01-12,FLORES 1,TMFG,GAS,7669.41,TX5
2020-01-12,FLORES 4B,TMFG,GAS NI,0,TX5
2020-01-12,FLORES 4B,TMFG,GAS,56358.04,TX5
2020-01-12,GECELCA 3,GECG,CARBON,39466.45,TX5
2020-01-12,GECELCA 32,GECG,CARBON,60859.78,TX5
2020-01-12,GUAJIRA 1,GECG,CARBON,25165.01,TX5
2020-01-12,GUAJIRA 1,GECG,GAS,9414.01,TX5
2020-01-12,GUAJIRA 2,GECG,CARBON,0,TX5
2020-01-12,GUAJIRA 2,GECG,GAS,0,TX5
2020-01-12,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-12,PAIPA 1,HIMG,CARBON,11296.61251,TX5
2020-01-12,PAIPA 2,HIMG,CARBON,21510.54812,TX5
2020-01-12,PAIPA 3,HIMG,CARBON,18002.90054,TX5
2020-01-12,PAIPA 4,SOCG,CARBON,36673.04704,TX5
2020-01-12,PROELECTRICA 1,PRIG,GAS,3191.999,TX5
2020-01-12,TASAJERO 1,TRMG,CARBON,13396.48848,TX5
2020-01-12,TASAJERO 2,TERG,CARBON,38146.61105,TX5
2020-01-12,TEBSAB,TBSG,GAS NI,0,TX5
2020-01-12,TEBSAB,TBSG,GAS,37259.5885,TX5
2020-01-12,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-12,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-12,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-12,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-12,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-12,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-12,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-12,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-12,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-12,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-12,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-12,TERMONORTE,TMNG,ACPM,0,TX5
2020-01-12,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-12,TERMONORTE,TMNG,GAS,0,TX5
2020-01-12,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-12,TERMOSIERRAB,EPMG,GAS,36653.32,TX5
2020-01-12,TERMOVALLE 1,TMVG,GAS,35967.319,TX5
2020-01-12,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-12,TERMOYOPAL 2,TYPG,GAS,9687.77,TX5
2020-01-12,ZIPAEMG 2,ENDG,CARBON,7737.90668,TX5
2020-01-12,ZIPAEMG 3,ENDG,CARBON,15294.14355,TX5
2020-01-12,ZIPAEMG 5,ENDG,CARBON,13815.96357,TX5
2020-01-13,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-13,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-13,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-01-13,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-13,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-13,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-13,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-13,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-13,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-13,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-13,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-13,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-13,FLORES 1,TMFG,GAS,23042.3,TX5
2020-01-13,FLORES 1,TMFG,GAS NI,0,TX5
2020-01-13,FLORES 4B,TMFG,GAS NI,0,TX5
2020-01-13,FLORES 4B,TMFG,GAS,78785.18,TX5
2020-01-13,GECELCA 3,GECG,CARBON,38525.49,TX5
2020-01-13,GECELCA 32,GECG,CARBON,58954.71,TX5
2020-01-13,GUAJIRA 1,GECG,CARBON,27446.69,TX5
2020-01-13,GUAJIRA 1,GECG,GAS,10023.3,TX5
2020-01-13,GUAJIRA 2,GECG,CARBON,0,TX5
2020-01-13,GUAJIRA 2,GECG,GAS,0,TX5
2020-01-13,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-13,PAIPA 1,HIMG,CARBON,11365.06745,TX5
2020-01-13,PAIPA 2,HIMG,CARBON,21544.34262,TX5
2020-01-13,PAIPA 3,HIMG,CARBON,17984.95984,TX5
2020-01-13,PAIPA 4,SOCG,CARBON,36722.09696,TX5
2020-01-13,PROELECTRICA 1,PRIG,GAS,1078.999,TX5
2020-01-13,TASAJERO 1,TRMG,CARBON,13401.45336,TX5
2020-01-13,TASAJERO 2,TERG,CARBON,38153.29028,TX5
2020-01-13,TEBSAB,TBSG,GAS NI,7500,TX5
2020-01-13,TEBSAB,TBSG,GAS,107015.7525,TX5
2020-01-13,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-13,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-13,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-13,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-13,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-13,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-13,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-13,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-13,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-13,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-13,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-13,TERMONORTE,TMNG,GAS,0,TX5
2020-01-13,TERMONORTE,TMNG,ACPM,0,TX5
2020-01-13,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-13,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-13,TERMOSIERRAB,EPMG,GAS,36378.63,TX5
2020-01-13,TERMOVALLE 1,TMVG,GAS,621.28,TX5
2020-01-13,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-13,TERMOYOPAL 2,TYPG,GAS,9659.55,TX5
2020-01-13,ZIPAEMG 2,ENDG,CARBON,12587.53689,TX5
2020-01-13,ZIPAEMG 3,ENDG,CARBON,15086.54443,TX5
2020-01-13,ZIPAEMG 5,ENDG,CARBON,4280.735691,TX5
2020-01-14,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-14,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-14,BARRANQUILLA 3,TBSG,GAS,0,TX5
2020-01-14,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-14,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-14,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-14,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-14,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-14,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-14,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-14,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-14,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-14,FLORES 1,TMFG,GAS NI,37.7,TX5
2020-01-14,FLORES 1,TMFG,GAS,275.91,TX5
2020-01-14,FLORES 4B,TMFG,GAS NI,27962.33,TX5
2020-01-14,FLORES 4B,TMFG,GAS,53721.99,TX5
2020-01-14,GECELCA 3,GECG,CARBON,42167.09,TX5
2020-01-14,GECELCA 32,GECG,CARBON,61755.44,TX5
2020-01-14,GUAJIRA 1,GECG,CARBON,29620.59,TX5
2020-01-14,GUAJIRA 1,GECG,GAS,8407.19,TX5
2020-01-14,GUAJIRA 2,GECG,GAS,0,TX5
2020-01-14,GUAJIRA 2,GECG,CARBON,0,TX5
2020-01-14,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-14,PAIPA 1,HIMG,CARBON,11365.6951,TX5
2020-01-14,PAIPA 2,HIMG,CARBON,21563.34325,TX5
2020-01-14,PAIPA 3,HIMG,CARBON,18026.89019,TX5
2020-01-14,PAIPA 4,SOCG,CARBON,36704.30384,TX5
2020-01-14,PROELECTRICA 1,PRIG,GAS,0,TX5
2020-01-14,TASAJERO 1,TRMG,CARBON,13397.15407,TX5
2020-01-14,TASAJERO 2,TERG,CARBON,38135.78314,TX5
2020-01-14,TEBSAB,TBSG,GAS,133566.9363,TX5
2020-01-14,TEBSAB,TBSG,GAS NI,0,TX5
2020-01-14,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-14,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-14,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-14,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-14,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-14,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-14,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-14,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-14,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-14,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-14,TERMOEMCALI 1,TEMG,GAS,0,TX5
2020-01-14,TERMONORTE,TMNG,ACPM,232.02,TX5
2020-01-14,TERMONORTE,TMNG,COMBUSTOLEO,0,TX5
2020-01-14,TERMONORTE,TMNG,GAS,6036.05,TX5
2020-01-14,TERMOSIERRAB,EPMG,GAS,36268.818,TX5
2020-01-14,TERMOSIERRAB,EPMG,ACPM,0,TX5
2020-01-14,TERMOVALLE 1,TMVG,ACPM,0,TX5
2020-01-14,TERMOVALLE 1,TMVG,GAS,31580.165,TX5
2020-01-14,TERMOYOPAL 2,TYPG,GAS,9638.4,TX5
2020-01-14,ZIPAEMG 2,ENDG,CARBON,9964.974957,TX5
2020-01-14,ZIPAEMG 3,ENDG,CARBON,9119.233235,TX5
2020-01-15,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2020-01-15,BARRANQUILLA 3,TBSG,GAS,446.59,TX5
2020-01-15,BARRANQUILLA 3,TBSG,COMBUSTOLEO,0,TX5
2020-01-15,BARRANQUILLA 4,TBSG,COMBUSTOLEO,0,TX5
2020-01-15,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2020-01-15,BARRANQUILLA 4,TBSG,GAS,0,TX5
2020-01-15,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX5
2020-01-15,CARTAGENA 1,ENDG,GAS,0,TX5
2020-01-15,CARTAGENA 2,ENDG,GAS,0,TX5
2020-01-15,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX5
2020-01-15,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX5
2020-01-15,CARTAGENA 3,ENDG,GAS,0,TX5
2020-01-15,FLORES 1,TMFG,GAS NI,0,TX5
2020-01-15,FLORES 1,TMFG,GAS,0,TX5
2020-01-15,FLORES 4B,TMFG,GAS,70821.84,TX5
2020-01-15,FLORES 4B,TMFG,GAS NI,0,TX5
2020-01-15,GECELCA 3,GECG,CARBON,41632.6,TX5
2020-01-15,GECELCA 32,GECG,CARBON,62303.15,TX5
2020-01-15,GUAJIRA 1,GECG,CARBON,27723.54,TX5
2020-01-15,GUAJIRA 1,GECG,GAS,9614.38,TX5
2020-01-15,GUAJIRA 2,GECG,CARBON,0,TX5
2020-01-15,GUAJIRA 2,GECG,GAS,0,TX5
2020-01-15,MERILECTRICA 1,EPSG,GAS,0,TX5
2020-01-15,PAIPA 1,HIMG,CARBON,11285.44047,TX5
2020-01-15,PAIPA 2,HIMG,CARBON,21549.60109,TX5
2020-01-15,PAIPA 3,HIMG,CARBON,18088.47969,TX5
2020-01-15,PAIPA 4,SOCG,CARBON,36548.42364,TX5
2020-01-15,PROELECTRICA 1,PRIG,GAS,0,TX5
2020-01-15,TASAJERO 1,TRMG,CARBON,13401.34022,TX5
2020-01-15,TASAJERO 2,TERG,CARBON,38152.77384,TX5
2020-01-15,TEBSAB,TBSG,GAS NI,25999.92,TX5
2020-01-15,TEBSAB,TBSG,GAS,95192.2619,TX5
2020-01-15,TERMOCANDELARIA 1,TCIG,ACPM,0,TX5
2020-01-15,TERMOCANDELARIA 1,TCIG,GAS,0,TX5
2020-01-15,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX5
2020-01-15,TERMOCANDELARIA 2,TCIG,ACPM,0,TX5
2020-01-15,TERMOCANDELARIA 2,TCIG,GAS,0,TX5
2020-01-15,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX5
2020-01-15,TERMOCENTRO CC,ISGG,GAS,0,TX5
2020-01-15,TERMOCENTRO CC,ISGG,QUEROSENE,0,TX5
2020-01-15,TERMODORADA 1,EPMG,GAS,0,TX5
2020-01-15,TERMODORADA 1,EPMG,ACPM,0,TX5
2020-01-15,TERMOEMCALI 1,TEMG,GAS,0,TX5
